District,Mandal,Date,Rainfall (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%)
Adilabad,Jainad,31-Mar-22,0.0,20.5,43.8,6.8,49.8
Adilabad,Mavala,01-Mar-22,0.0,18.0,34.1,13.2,55.1
Adilabad,Mavala,02-Mar-22,0.0,17.3,34.9,14.3,58.5
Adilabad,Mavala,03-Mar-22,0.0,18.1,35.7,11.0,61.9
Adilabad,Mavala,04-Mar-22,0.0,18.6,34.9,15.0,62.4
Adilabad,Mavala,05-Mar-22,0.0,18.9,35.0,18.5,60.6
Adilabad,Mavala,06-Mar-22,0.0,19.4,34.3,21.6,60.6
Adilabad,Mavala,07-Mar-22,0.0,19.9,34.7,15.6,58.9
Adilabad,Mavala,08-Mar-22,0.0,17.8,33.9,18.5,64.1
Adilabad,Mavala,09-Mar-22,0.0,16.9,34.2,18.3,57.7
Adilabad,Mavala,10-Mar-22,0.0,17.5,34.8,14.3,58.1
Adilabad,Mavala,11-Mar-22,0.0,18.7,34.8,15.0,56.8
Adilabad,Mavala,12-Mar-22,0.0,20.6,35.4,15.0,56.4
Adilabad,Mavala,13-Mar-22,0.0,17.5,33.9,17.3,60.2
Adilabad,Mavala,14-Mar-22,0.0,16.0,35.0,11.4,53.8
Adilabad,Mavala,15-Mar-22,0.0,16.5,35.8,9.1,54.7
Adilabad,Mavala,16-Mar-22,0.0,19.2,37.9,9.8,50.8
Adilabad,Mavala,17-Mar-22,0.0,17.6,39.1,8.2,53.8
Adilabad,Mavala,18-Mar-22,0.0,19.9,39.5,5.2,46.9
Adilabad,Mavala,19-Mar-22,0.0,25.7,39.4,7.6,67.3
Adilabad,Mavala,20-Mar-22,0.0,26.6,37.4,17.0,54.7
Adilabad,Mavala,21-Mar-22,0.0,22.4,38.0,13.3,54.2
Adilabad,Mavala,22-Mar-22,0.0,21.8,38.3,14.5,53.4
Adilabad,Mavala,23-Mar-22,0.0,19.0,38.3,7.5,51.7
Adilabad,Mavala,24-Mar-22,0.0,23.7,38.2,8.0,53.8
Adilabad,Mavala,25-Mar-22,0.0,26.7,37.7,18.2,73.9
Adilabad,Mavala,26-Mar-22,0.0,28.0,39.9,25.6,66.4
Adilabad,Mavala,27-Mar-22,0.0,24.3,38.6,18.8,72.0
Adilabad,Mavala,28-Mar-22,0.0,22.7,40.1,7.6,58.1
Adilabad,Mavala,29-Mar-22,0.0,21.7,40.5,6.4,55.5
Adilabad,Mavala,30-Mar-22,0.0,20.2,40.1,5.8,41.6
Adilabad,Mavala,31-Mar-22,0.0,19.6,41.5,5.2,45.2
Adilabad,Narnoor,01-Mar-22,0.0,21.2,32.3,24.6,51.4
Adilabad,Narnoor,02-Mar-22,0.0,19.5,34.0,23.3,54.5
Adilabad,Narnoor,03-Mar-22,0.0,20.1,34.6,23.1,58.1
Adilabad,Narnoor,04-Mar-22,0.0,20.1,34.7,24.4,66.7
Adilabad,Narnoor,05-Mar-22,0.3,19.8,33.1,30.8,69.6
Adilabad,Narnoor,06-Mar-22,0.0,19.9,33.5,28.3,68.6
Adilabad,Narnoor,07-Mar-22,0.0,20.3,33.7,25.4,73.2
Adilabad,Narnoor,08-Mar-22,0.0,20.1,33.2,26.6,62.7
Adilabad,Narnoor,09-Mar-22,0.0,20.5,34.4,22.3,47.1
Adilabad,Narnoor,10-Mar-22,0.0,21.2,34.4,22.6,50.2
Adilabad,Narnoor,11-Mar-22,0.0,20.1,33.7,24.1,50.2
Adilabad,Narnoor,12-Mar-22,0.4,23.9,34.2,29.7,53.5
Adilabad,Narnoor,13-Mar-22,0.0,20.5,32.6,28.2,50.1
Adilabad,Narnoor,14-Mar-22,0.0,16.8,33.8,20.5,41.4
Adilabad,Narnoor,15-Mar-22,0.0,20.1,36.0,14.9,38.0
Adilabad,Narnoor,16-Mar-22,0.0,19.2,36.4,19.3,61.5
Adilabad,Narnoor,17-Mar-22,0.0,19.6,37.3,18.1,56.3
Adilabad,Narnoor,18-Mar-22,0.0,22.2,38.1,14.9,38.7
Adilabad,Narnoor,19-Mar-22,0.0,22.5,37.6,16.6,67.6
Adilabad,Narnoor,20-Mar-22,0.0,23.4,35.6,31.9,73.1
Adilabad,Narnoor,21-Mar-22,0.0,22.9,36.5,30.3,58.9
Adilabad,Narnoor,22-Mar-22,0.0,23.2,36.0,24.3,72.4
Adilabad,Narnoor,23-Mar-22,0.0,20.2,38.2,18.1,46.2
Adilabad,Narnoor,24-Mar-22,0.0,23.8,38.2,15.3,77.5
Adilabad,Narnoor,25-Mar-22,0.0,23.9,35.9,31.2,80.2
Adilabad,Narnoor,26-Mar-22,0.0,25.2,36.1,31.1,75.6
Adilabad,Narnoor,27-Mar-22,0.0,24.2,35.8,36.5,80.6
Adilabad,Narnoor,28-Mar-22,0.0,22.7,37.2,19.5,77.1
Adilabad,Narnoor,29-Mar-22,0.0,23.3,38.4,15.4,60.2
Adilabad,Narnoor,30-Mar-22,0.0,19.7,38.6,14.1,50.8
Adilabad,Narnoor,31-Mar-22,0.0,22.3,38.8,13.3,31.1
Adilabad,Neradigonda,01-Mar-22,0.0,16.9,33.6,28.6,69.3
Adilabad,Neradigonda,02-Mar-22,0.0,17.6,34.8,23.0,60.2
Adilabad,Neradigonda,03-Mar-22,0.0,17.5,34.9,26.5,74.9
Adilabad,Neradigonda,04-Mar-22,0.0,18.6,34.5,25.8,74.0
Adilabad,Neradigonda,05-Mar-22,0.0,18.0,34.0,34.9,76.8
Adilabad,Neradigonda,06-Mar-22,0.0,19.1,33.4,32.5,76.3
Adilabad,Neradigonda,07-Mar-22,0.0,17.9,35.3,27.9,84.9
Adilabad,Neradigonda,08-Mar-22,0.0,18.2,33.8,29.7,58.0
Adilabad,Neradigonda,09-Mar-22,0.0,18.5,34.7,24.4,61.6
Adilabad,Neradigonda,10-Mar-22,0.0,19.8,35.0,22.3,56.1
Adilabad,Neradigonda,11-Mar-22,0.0,18.5,33.7,25.8,67.0
Adilabad,Neradigonda,12-Mar-22,0.0,20.9,32.7,36.6,69.1
Adilabad,Neradigonda,13-Mar-22,0.0,20.1,34.7,34.5,62.8
Adilabad,Neradigonda,14-Mar-22,0.0,18.7,36.9,20.7,62.2
Adilabad,Neradigonda,15-Mar-22,0.0,17.0,36.7,14.7,53.2
Adilabad,Neradigonda,16-Mar-22,0.0,18.5,37.3,19.6,53.5
Adilabad,Neradigonda,17-Mar-22,0.0,18.6,37.8,13.5,48.4
Adilabad,Neradigonda,18-Mar-22,0.0,19.8,39.4,13.6,43.5
Adilabad,Neradigonda,19-Mar-22,0.0,22.1,39.7,15.0,83.6
Adilabad,Neradigonda,20-Mar-22,1.3,22.5,36.9,43.7,83.7
Adilabad,Neradigonda,21-Mar-22,0.0,22.1,38.8,24.0,75.4
Adilabad,Neradigonda,22-Mar-22,0.0,22.1,39.0,26.0,75.8
Adilabad,Neradigonda,23-Mar-22,0.0,18.5,39.4,22.1,68.9
Adilabad,Neradigonda,24-Mar-22,0.0,22.5,40.0,13.2,69.4
Adilabad,Neradigonda,25-Mar-22,0.0,24.0,36.9,34.5,84.2
Adilabad,Neradigonda,26-Mar-22,0.0,25.8,37.4,39.9,76.9
Adilabad,Neradigonda,27-Mar-22,0.0,22.2,39.3,29.3,91.6
Adilabad,Neradigonda,28-Mar-22,0.0,21.5,39.9,22.8,85.4
Adilabad,Neradigonda,29-Mar-22,0.0,21.0,42.2,15.2,75.3
Adilabad,Neradigonda,30-Mar-22,0.0,23.4,41.8,14.3,40.6
Adilabad,Neradigonda,31-Mar-22,0.0,21.9,39.0,12.0,41.9
Adilabad,Sirikonda,01-Mar-22,0.0,17.2,33.2,28.7,83.6
Adilabad,Sirikonda,02-Mar-22,0.0,17.6,34.3,25.2,74.7
Adilabad,Sirikonda,03-Mar-22,0.0,18.6,34.5,26.7,76.7
Adilabad,Sirikonda,04-Mar-22,0.0,19.0,35.1,27.0,78.2
Adilabad,Sirikonda,05-Mar-22,0.0,19.5,34.5,33.7,80.1
Adilabad,Sirikonda,06-Mar-22,0.0,20.4,34.5,34.2,77.8
Adilabad,Sirikonda,07-Mar-22,0.0,18.3,34.6,29.8,82.0
Adilabad,Sirikonda,08-Mar-22,0.0,18.1,33.7,32.5,83.3
Adilabad,Sirikonda,09-Mar-22,0.0,20.1,34.7,28.3,73.7
Adilabad,Sirikonda,10-Mar-22,0.0,20.2,35.1,25.0,67.4
Adilabad,Sirikonda,11-Mar-22,0.0,19.3,34.5,28.1,74.1
Adilabad,Sirikonda,12-Mar-22,0.0,22.4,33.8,32.4,64.5
Adilabad,Sirikonda,13-Mar-22,0.0,20.0,33.6,32.5,70.4
Adilabad,Sirikonda,14-Mar-22,0.0,17.2,34.7,23.4,62.9
Adilabad,Sirikonda,15-Mar-22,0.0,18.2,35.6,19.1,63.9
Adilabad,Sirikonda,16-Mar-22,0.0,19.6,36.9,22.3,67.9
Adilabad,Sirikonda,17-Mar-22,0.0,20.3,37.6,22.1,62.3
Adilabad,Sirikonda,18-Mar-22,0.0,21.5,38.3,18.9,56.7
Adilabad,Sirikonda,19-Mar-22,0.0,23.3,38.4,20.6,80.2
Adilabad,Sirikonda,20-Mar-22,0.0,24.6,35.9,41.1,80.1
Adilabad,Sirikonda,21-Mar-22,0.0,22.6,36.7,29.2,74.0
Adilabad,Sirikonda,22-Mar-22,0.0,22.5,36.8,28.7,66.8
Adilabad,Sirikonda,23-Mar-22,0.0,20.5,37.4,22.0,64.1
Adilabad,Sirikonda,24-Mar-22,0.0,23.2,38.1,19.6,65.3
Adilabad,Sirikonda,25-Mar-22,0.0,25.3,36.9,33.9,83.7
Adilabad,Sirikonda,26-Mar-22,0.0,26.3,38.6,35.2,78.1
Adilabad,Sirikonda,27-Mar-22,0.0,23.3,36.9,35.1,84.9
Adilabad,Sirikonda,28-Mar-22,0.0,23.1,38.6,24.2,77.9
Adilabad,Sirikonda,29-Mar-22,0.0,22.0,39.6,19.6,71.9
Adilabad,Sirikonda,30-Mar-22,0.0,21.6,38.9,16.8,62.1
Adilabad,Sirikonda,31-Mar-22,0.0,20.8,40.3,15.8,59.1
Adilabad,Talamadugu,01-Mar-22,0.0,17.9,33.7,23.2,64.5
Adilabad,Talamadugu,02-Mar-22,0.0,17.3,35.1,25.4,70.2
Adilabad,Talamadugu,03-Mar-22,0.0,17.4,35.4,20.8,79.6
Adilabad,Talamadugu,04-Mar-22,0.0,18.4,35.9,23.4,80.4
Adilabad,Talamadugu,05-Mar-22,0.0,18.1,34.8,28.1,78.1
Adilabad,Talamadugu,06-Mar-22,0.0,19.1,34.5,30.9,78.1
Adilabad,Talamadugu,07-Mar-22,0.0,17.5,35.1,23.7,79.3
Adilabad,Talamadugu,08-Mar-22,0.0,18.1,34.3,28.8,76.2
Adilabad,Talamadugu,09-Mar-22,0.0,17.3,34.8,24.4,73.0
Adilabad,Talamadugu,10-Mar-22,0.0,18.8,35.3,22.4,66.7
Adilabad,Talamadugu,11-Mar-22,0.0,19.4,34.3,23.7,67.4
Adilabad,Talamadugu,12-Mar-22,0.0,19.7,35.3,24.8,71.6
Adilabad,Talamadugu,13-Mar-22,0.0,17.3,34.3,25.3,70.5
Adilabad,Talamadugu,14-Mar-22,0.0,16.8,35.5,19.8,56.1
Adilabad,Talamadugu,15-Mar-22,0.0,18.0,36.5,18.3,56.4
Adilabad,Talamadugu,16-Mar-22,0.0,21.1,38.2,18.4,55.0
Adilabad,Talamadugu,17-Mar-22,0.0,18.3,39.5,16.3,54.5
Adilabad,Talamadugu,18-Mar-22,0.0,21.8,40.2,14.8,48.9
Adilabad,Talamadugu,19-Mar-22,0.0,24.9,39.0,16.6,74.4
Adilabad,Talamadugu,20-Mar-22,0.0,25.0,37.4,24.9,70.5
Adilabad,Talamadugu,21-Mar-22,0.0,22.8,38.7,17.3,69.6
Adilabad,Talamadugu,22-Mar-22,0.0,21.2,38.5,20.2,60.7
Adilabad,Talamadugu,23-Mar-22,0.0,20.7,38.5,15.8,54.1
Adilabad,Talamadugu,24-Mar-22,0.0,23.5,38.6,14.8,65.1
Adilabad,Talamadugu,25-Mar-22,0.0,26.5,38.4,25.4,74.3
Adilabad,Talamadugu,26-Mar-22,0.0,26.7,38.7,29.0,73.4
Adilabad,Talamadugu,27-Mar-22,0.0,23.2,37.6,26.0,100.0
Adilabad,Talamadugu,28-Mar-22,0.0,20.4,39.5,14.1,73.4
Adilabad,Talamadugu,29-Mar-22,0.0,22.9,40.3,16.0,58.5
Adilabad,Talamadugu,30-Mar-22,0.0,22.0,40.3,15.4,45.4
Adilabad,Talamadugu,31-Mar-22,0.0,22.1,40.7,13.8,43.5
Adilabad,Tamsi,01-Mar-22,0.0,18.1,35.1,22.4,63.3
Adilabad,Tamsi,02-Mar-22,0.0,16.9,35.1,27.2,65.6
Adilabad,Tamsi,03-Mar-22,0.0,18.3,34.5,23.7,71.6
Adilabad,Tamsi,04-Mar-22,0.0,18.6,35.5,25.1,74.3
Adilabad,Tamsi,05-Mar-22,0.0,18.7,34.2,33.4,73.4
Adilabad,Tamsi,06-Mar-22,0.0,19.2,33.4,38.2,74.8
Adilabad,Tamsi,07-Mar-22,0.0,18.2,34.9,29.9,76.2
Adilabad,Tamsi,08-Mar-22,0.0,17.2,33.3,37.0,79.9
Adilabad,Tamsi,09-Mar-22,0.0,17.8,36.1,26.5,68.8
Adilabad,Tamsi,10-Mar-22,0.0,17.8,34.8,27.2,68.8
Adilabad,Tamsi,11-Mar-22,0.0,19.8,33.6,29.0,67.4
Adilabad,Tamsi,12-Mar-22,0.0,21.2,33.7,30.6,66.6
Adilabad,Tamsi,13-Mar-22,0.0,18.4,34.3,29.9,66.6
Adilabad,Tamsi,14-Mar-22,0.0,16.7,34.3,25.8,59.0
Adilabad,Tamsi,15-Mar-22,0.0,16.5,36.1,20.3,62.9
Adilabad,Tamsi,16-Mar-22,0.0,18.9,37.9,21.2,64.3
Adilabad,Tamsi,17-Mar-22,0.0,18.5,39.1,18.5,60.4
Adilabad,Tamsi,18-Mar-22,0.0,21.7,39.5,17.3,51.9
Adilabad,Tamsi,19-Mar-22,0.0,24.1,38.8,18.7,73.7
Adilabad,Tamsi,20-Mar-22,0.0,24.6,36.8,27.9,71.3
Adilabad,Tamsi,21-Mar-22,0.0,22.3,38.5,21.2,70.7
Adilabad,Tamsi,22-Mar-22,0.0,21.4,38.1,24.0,61.8
Adilabad,Tamsi,23-Mar-22,0.0,19.4,37.8,21.9,60.5
Adilabad,Tamsi,24-Mar-22,0.0,23.3,38.3,19.8,63.3
Adilabad,Tamsi,25-Mar-22,0.0,26.1,39.6,30.9,71.9
Adilabad,Tamsi,26-Mar-22,0.0,27.1,38.9,32.3,69.6
Adilabad,Tamsi,27-Mar-22,0.0,23.1,36.7,30.6,82.1
Adilabad,Tamsi,28-Mar-22,0.0,20.6,39.7,17.1,70.0
Adilabad,Tamsi,29-Mar-22,0.0,21.4,39.9,15.9,65.3
Adilabad,Tamsi,30-Mar-22,0.0,24.4,40.6,15.9,36.1
Adilabad,Tamsi,31-Mar-22,0.0,21.5,41.3,13.8,46.6
Adilabad,Utnur,01-Mar-22,0.0,15.9,33.2,27.2,82.4
Adilabad,Utnur,02-Mar-22,0.0,16.4,33.6,24.8,74.2
Adilabad,Utnur,03-Mar-22,0.0,17.4,34.4,27.9,80.8
Adilabad,Utnur,04-Mar-22,0.0,18.5,34.7,26.0,79.8
Adilabad,Utnur,05-Mar-22,0.7,17.8,34.2,32.2,87.2
Adilabad,Utnur,06-Mar-22,0.0,18.9,33.5,33.3,79.9
Adilabad,Utnur,07-Mar-22,0.0,17.5,33.4,27.0,88.0
Adilabad,Utnur,08-Mar-22,0.0,17.8,33.4,30.4,83.4
Adilabad,Utnur,09-Mar-22,0.0,18.2,34.6,26.0,71.4
Adilabad,Utnur,10-Mar-22,0.0,19.8,35.7,24.1,66.3
Adilabad,Utnur,11-Mar-22,0.0,18.4,34.2,27.6,78.5
Adilabad,Utnur,12-Mar-22,0.0,21.8,34.4,30.1,66.5
Adilabad,Utnur,13-Mar-22,0.0,19.7,33.7,31.2,70.7
Adilabad,Utnur,14-Mar-22,0.0,16.8,34.9,22.2,60.0
Adilabad,Utnur,15-Mar-22,0.0,17.4,35.6,16.9,65.0
Adilabad,Utnur,16-Mar-22,0.0,19.6,36.5,19.9,66.7
Adilabad,Utnur,17-Mar-22,0.0,20.4,37.9,17.7,58.3
Adilabad,Utnur,18-Mar-22,0.0,21.1,39.3,17.4,59.0
Adilabad,Utnur,19-Mar-22,0.0,24.1,39.0,18.4,76.3
Adilabad,Utnur,20-Mar-22,0.0,25.3,35.8,36.3,76.5
Adilabad,Utnur,21-Mar-22,0.0,21.4,37.6,25.7,74.8
Adilabad,Utnur,22-Mar-22,0.0,21.5,37.5,28.3,71.9
Adilabad,Utnur,23-Mar-22,0.0,21.4,37.8,19.8,66.2
Adilabad,Utnur,24-Mar-22,0.0,23.0,38.5,17.5,84.2
Adilabad,Utnur,25-Mar-22,0.0,24.9,35.6,37.8,87.2
Adilabad,Utnur,26-Mar-22,0.0,26.0,36.1,39.2,80.0
Adilabad,Utnur,27-Mar-22,0.0,21.9,36.9,38.4,91.9
Adilabad,Utnur,28-Mar-22,0.0,22.3,39.0,20.9,81.9
Adilabad,Utnur,29-Mar-22,0.0,21.1,39.9,18.2,79.1
Adilabad,Utnur,30-Mar-22,0.0,20.0,40.0,15.0,60.2
Adilabad,Utnur,31-Mar-22,0.0,18.9,40.7,15.4,35.8
Adilabad,Bheempoor,2019-10-01,0.0,23.7,33.4,66.9,97.7
Adilabad,Jainad,2019-10-01,0.0,23.6,32.55,68.95,97.1
Adilabad,Bela,2019-10-01,0.0,24.2,33.2,74.45,97.25
Adilabad,Gadiguda,2019-10-01,0.0,23.7,32.6,84.2,99.9
Adilabad,Narnoor,2019-10-01,0.0,23.0,31.0,76.2,96.2
Adilabad,Inderavelly,2019-10-01,0.0,23.2,33.4,66.2,97.3
Adilabad,Gudihathnur,2019-10-01,0.0,22.1,33.3,58.8,96.2
Adilabad,Adilabad Rural,2019-10-01,0.0,24.6,35.2,65.8,96.9
Adilabad,Adilabad Urban,2019-10-01,0.0,23.95,32.6,65.25,96.85
Adilabad,Mavala,2019-10-01,0.0,22.4,31.7,61.8,94.0
Adilabad,Tamsi,2019-10-01,0.0,22.9,35.0,60.9,99.0
Adilabad,Talamadugu,2019-10-01,0.2,23.15,32.15,68.4,93.65
Adilabad,Bazarhathnoor,2019-10-01,0.0,22.4,31.5,70.2,100.0
Adilabad,Boath,2019-10-01,0.0,22.45,31.65,64.75,93.25
Adilabad,Neradigonda,2019-10-01,0.0,22.6,33.9,65.9,99.7
Adilabad,Ichoda,2019-10-01,0.0,22.4,32.6,68.9,99.9
Adilabad,Sirikonda,2019-10-01,0.0,22.6,31.8,68.5,98.7
Adilabad,Utnur,2019-10-01,0.0,22.3,29.4,76.2,98.1
Adilabad,Bheempoor,2019-10-02,0.0,23.8,34.4,57.0,97.1
Adilabad,Jainad,2019-10-02,0.0,24.4,33.9,65.4,99.1
Adilabad,Bela,2019-10-02,0.0,24.5,33.1,71.8,97.8
Adilabad,Gadiguda,2019-10-02,1.5,24.1,32.6,78.6,99.9
Adilabad,Narnoor,2019-10-02,0.0,22.6,31.3,67.3,98.0
Adilabad,Inderavelly,2019-10-02,0.0,24.0,33.0,57.5,100.0
Adilabad,Gudihathnur,2019-10-02,0.0,23.5,33.5,51.5,94.9
Adilabad,Adilabad Rural,2019-10-02,0.0,24.9,35.2,60.1,98.0
Adilabad,Adilabad Urban,2019-10-02,0.0,24.8,34.0,57.7,98.9
Adilabad,Mavala,2019-10-02,0.0,24.5,33.1,46.5,99.5
Adilabad,Tamsi,2019-10-02,0.0,23.3,36.1,51.1,99.5
Adilabad,Talamadugu,2019-10-02,0.0,23.8,34.2,59.5,94.9
Adilabad,Bazarhathnoor,2019-10-02,0.0,22.6,32.2,60.8,100.0
Adilabad,Boath,2019-10-02,1.3,22.7,33.1,54.7,94.7
Adilabad,Neradigonda,2019-10-02,1.7,22.7,33.9,62.7,99.9
Adilabad,Ichoda,2019-10-02,0.0,23.3,32.5,60.8,99.9
Adilabad,Sirikonda,2019-10-02,0.0,23.8,33.6,58.3,98.4
Adilabad,Utnur,2019-10-02,0.0,22.6,32.2,62.7,100.0
Adilabad,Bheempoor,2019-10-03,0.0,22.4,32.5,64.1,97.9
Adilabad,Jainad,2019-10-03,0.0,22.5,32.9,64.2,99.6
Adilabad,Bela,2019-10-03,0.0,23.3,32.4,73.3,97.6
Adilabad,Gadiguda,2019-10-03,0.0,22.4,33.2,85.6,99.9
Adilabad,Narnoor,2019-10-03,0.0,22.2,31.6,64.4,99.4
Adilabad,Inderavelly,2019-10-03,0.0,22.2,30.7,85.0,100.0
Adilabad,Gudihathnur,2019-10-03,0.0,21.2,32.7,55.7,93.0
Adilabad,Adilabad Rural,2019-10-03,0.0,23.0,33.1,67.5,99.2
Adilabad,Adilabad Urban,2019-10-03,0.0,22.6,33.5,63.2,99.1
Adilabad,Mavala,2019-10-03,0.0,22.6,32.4,54.3,100.0
Adilabad,Tamsi,2019-10-03,0.0,22.1,32.4,60.4,99.5
Adilabad,Talamadugu,2019-10-03,0.0,22.3,32.8,65.4,95.8
Adilabad,Bazarhathnoor,2019-10-03,0.0,21.3,30.8,63.8,100.0
Adilabad,Boath,2019-10-03,0.0,21.3,31.3,57.4,93.3
Adilabad,Neradigonda,2019-10-03,0.0,22.1,33.9,54.1,99.9
Adilabad,Ichoda,2019-10-03,0.0,22.4,33.1,64.7,99.9
Adilabad,Sirikonda,2019-10-03,0.0,22.5,31.9,62.0,98.1
Adilabad,Utnur,2019-10-03,0.0,21.8,32.3,60.6,100.0
Adilabad,Bheempoor,2019-10-04,1.5,22.8,33.3,64.0,98.4
Adilabad,Jainad,2019-10-04,0.0,22.8,33.8,64.0,99.4
Adilabad,Bela,2019-10-04,0.0,23.7,32.9,70.3,92.6
Adilabad,Gadiguda,2019-10-04,0.0,23.4,32.6,74.5,99.9
Adilabad,Narnoor,2019-10-04,0.0,23.2,31.3,67.6,99.2
Adilabad,Inderavelly,2019-10-04,0.0,22.4,31.5,64.2,100.0
Adilabad,Gudihathnur,2019-10-04,0.0,22.3,33.1,53.1,93.5
Adilabad,Adilabad Rural,2019-10-04,0.5,23.0,34.8,63.1,98.9
Adilabad,Adilabad Urban,2019-10-04,0.0,23.1,33.4,56.2,98.9
Adilabad,Mavala,2019-10-04,0.0,23.4,33.3,46.5,99.5
Adilabad,Tamsi,2019-10-04,0.0,22.2,32.6,56.8,100.0
Adilabad,Talamadugu,2019-10-04,0.0,23.0,33.0,62.5,94.9
Adilabad,Bazarhathnoor,2019-10-04,0.0,21.4,31.4,56.3,100.0
Adilabad,Boath,2019-10-04,0.0,22.5,32.0,54.7,93.1
Adilabad,Neradigonda,2019-10-04,0.0,23.7,33.9,64.5,99.9
Adilabad,Ichoda,2019-10-04,0.0,22.5,33.3,70.6,99.9
Adilabad,Sirikonda,2019-10-04,0.0,22.9,32.7,56.7,98.1
Adilabad,Utnur,2019-10-04,0.0,22.8,32.3,62.1,99.8
Adilabad,Bheempoor,2019-10-05,0.0,22.5,33.8,59.6,98.0
Adilabad,Jainad,2019-10-05,0.0,22.5,33.2,61.5,99.5
Adilabad,Bela,2019-10-05,0.0,22.5,32.9,70.5,98.7
Adilabad,Gadiguda,2019-10-05,0.0,22.4,33.3,77.5,100.0
Adilabad,Narnoor,2019-10-05,0.0,22.6,30.8,69.5,98.9
Adilabad,Inderavelly,2019-10-05,0.0,21.8,31.0,65.2,100.0
Adilabad,Gudihathnur,2019-10-05,0.0,21.4,32.0,55.8,94.1
Adilabad,Adilabad Rural,2019-10-05,0.0,22.4,35.0,63.8,99.7
Adilabad,Adilabad Urban,2019-10-05,0.0,22.7,32.9,61.6,98.6
Adilabad,Mavala,2019-10-05,0.0,22.4,32.6,48.0,100.0
Adilabad,Tamsi,2019-10-05,0.0,21.9,32.5,60.9,100.0
Adilabad,Talamadugu,2019-10-05,0.0,22.5,32.7,63.2,94.8
Adilabad,Bazarhathnoor,2019-10-05,0.0,20.9,31.5,61.3,100.0
Adilabad,Boath,2019-10-05,0.0,21.4,32.1,57.7,93.4
Adilabad,Neradigonda,2019-10-05,0.0,21.9,33.8,45.6,99.9
Adilabad,Ichoda,2019-10-05,0.0,22.4,32.3,65.5,99.9
Adilabad,Sirikonda,2019-10-05,0.0,22.1,31.7,67.0,98.3
Adilabad,Utnur,2019-10-05,0.5,22.3,29.9,70.4,98.9
Adilabad,Bheempoor,2019-10-06,0.0,21.8,33.9,61.2,98.1
Adilabad,Jainad,2019-10-06,0.0,22.3,33.1,62.5,99.8
Adilabad,Bela,2019-10-06,0.0,22.3,33.4,64.7,98.7
Adilabad,Gadiguda,2019-10-06,0.0,22.4,33.3,70.3,100.0
Adilabad,Narnoor,2019-10-06,0.0,22.1,31.5,70.5,98.5
Adilabad,Inderavelly,2019-10-06,0.0,21.9,30.6,66.1,100.0
Adilabad,Gudihathnur,2019-10-06,0.0,21.9,33.5,52.1,91.6
Adilabad,Adilabad Rural,2019-10-06,0.0,22.3,34.7,64.9,100.0
Adilabad,Adilabad Urban,2019-10-06,0.0,22.4,33.2,62.3,99.6
Adilabad,Mavala,2019-10-06,0.0,22.5,32.5,52.1,100.0
Adilabad,Tamsi,2019-10-06,0.0,21.8,33.0,58.4,99.6
Adilabad,Talamadugu,2019-10-06,0.0,22.3,32.6,61.3,96.1
Adilabad,Bazarhathnoor,2019-10-06,0.0,21.1,31.7,58.8,100.0
Adilabad,Boath,2019-10-06,0.0,21.4,30.9,59.0,93.8
Adilabad,Neradigonda,2019-10-06,0.0,22.1,33.5,64.1,99.9
Adilabad,Ichoda,2019-10-06,0.0,21.8,32.6,57.8,99.9
Adilabad,Sirikonda,2019-10-06,0.0,22.4,33.1,60.0,97.2
Adilabad,Utnur,2019-10-06,0.0,21.9,30.2,68.1,98.6
Adilabad,Bheempoor,2019-10-07,0.0,22.4,34.0,53.4,97.1
Adilabad,Jainad,2019-10-07,0.0,22.5,34.3,51.8,98.7
Adilabad,Bela,2019-10-07,0.0,22.8,34.9,56.6,97.7
Adilabad,Gadiguda,2019-10-07,0.0,22.2,35.8,58.4,100.0
Adilabad,Narnoor,2019-10-07,7.8,22.3,33.1,59.6,99.0
Adilabad,Inderavelly,2019-10-07,0.0,21.9,32.9,54.2,100.0
Adilabad,Gudihathnur,2019-10-07,0.0,22.6,33.8,50.4,87.7
Adilabad,Adilabad Rural,2019-10-07,0.0,23.0,35.0,53.7,98.4
Adilabad,Adilabad Urban,2019-10-07,0.0,22.8,34.1,52.0,98.6
Adilabad,Mavala,2019-10-07,0.0,23.2,33.3,48.2,93.1
Adilabad,Tamsi,2019-10-07,0.0,21.7,34.7,48.2,98.6
Adilabad,Talamadugu,2019-10-07,0.0,22.9,33.4,54.0,89.9
Adilabad,Bazarhathnoor,2019-10-07,0.0,21.9,31.7,58.8,97.9
Adilabad,Boath,2019-10-07,0.0,21.9,32.2,54.1,92.8
Adilabad,Neradigonda,2019-10-07,1.6,22.2,33.4,63.3,99.9
Adilabad,Ichoda,2019-10-07,0.0,22.4,32.6,55.8,99.9
Adilabad,Sirikonda,2019-10-07,0.0,22.8,33.3,53.4,97.1
Adilabad,Utnur,2019-10-07,0.0,22.0,31.1,59.5,99.0
Adilabad,Bheempoor,2019-10-08,1.0,21.7,32.9,67.3,97.7
Adilabad,Jainad,2019-10-08,0.0,22.2,32.9,63.5,99.5
Adilabad,Bela,2019-10-08,0.0,22.5,32.8,68.9,98.4
Adilabad,Gadiguda,2019-10-08,0.0,22.4,32.6,83.9,100.0
Adilabad,Narnoor,2019-10-08,0.0,22.2,30.5,70.5,89.4
